,cnyesId,nav,forSale,change,fundYesId,investmentArea,categoryAbbr,prevPrice,displayNameLocal,priceDate,inceptionDate,lastUpdate,classCurrencyLocal,changePercent,return1Month,displayNameLocalWithKwd,forSaleUrl,fundTags,portfolio_errors
53,"B09,035",82.69,1,-1.74,B09035,全球市場,全球股票,84.43,貝萊德環球前瞻股票基金 A2 美元,1614268800,825523200.0,1614268800,美元,-2.06,0.53495,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09035,[],"{""message"":""Token not found"",""status_code"":400}"
54,"B09,004",78.84,1,-1.79,B09004,日本,日本股票,80.63,貝萊德日本特別時機基金 A2-USD,1614268800,547833600.0,1614268800,美元,-2.22,-1.38837,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09004,[],"{""message"":""Token not found"",""status_code"":400}"
55,"B09,087",109.48,1,-2.3,B09087,新興歐洲,新興市場股票,111.78,貝萊德新興歐洲基金 A2,1614268800,820166400.0,1614268800,歐元,-2.06,0.56954,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09087,[],"{""message"":""Token not found"",""status_code"":400}"
56,"B09,001",53.83,1,-2.62,B09001,全球新興市場,新興市場股票,56.45,貝萊德新興市場基金 A2,1614268800,754588800.0,1614268800,美元,-4.64,-0.0557,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09001,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星５星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
57,"B15,096",45.18,0,-0.54,,全球市場,全球股票,45.72,富蘭克林坦伯頓全球投資系列-全球基金美元 A (acc)股,1614268800,989769600.0,1614268800,美元,-1.18,1.57374,0,,[],"{""message"":""Token not found"",""status_code"":400}"
58,"B15,019",25.48,0,-0.07,,全球市場,產業股票 - 環境生態,25.55,富蘭克林坦伯頓全球投資系列-全球氣候變遷基金歐元A (Ydis)股,1614268800,672595200.0,1614268800,歐元,-0.27,-4.21053,0,,[],"{""message"":""Token not found"",""status_code"":400}"
59,"B09,006",37.5,1,-2.12,B09006,全球市場,產業股票 - 貴金屬,39.62,貝萊德世界黃金基金 A2,1614268800,788716800.0,1614268800,美元,-5.35,-10.73554,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09006,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
60,"B15,040",24.4,0,-0.28,,全球市場,股債混合(平衡型),24.68,富蘭克林坦伯頓全球投資系列-全球平衡基金美元A (Qdis)股,1614268800,770400000.0,1614268800,美元,-1.13,1.41313,0,,[],"{""message"":""Token not found"",""status_code"":400}"
61,"B15,095",54.16,0,-0.4,,全球市場,,54.56,富蘭克林坦伯頓全球投資系列-中小型企業基金美元A (acc)股,1614268800,989769600.0,1614268800,美元,-0.73,2.73141,0,,[],"{""message"":""Token not found"",""status_code"":400}"
62,"B15,060",88.8,0,-0.75,,美國,美國大型股,89.55,富蘭克林坦伯頓全球投資系列-互利美國價值基金美元A (acc)股,1614268800,868204800.0,1614268800,美元,-0.84,3.13589,0,,[],"{""message"":""Token not found"",""status_code"":400}"
63,"B15,056",21.75,0,-0.19,,歐洲(含歐元區),歐洲股票,21.94,富蘭克林坦伯頓全球投資系列-潛力歐洲基金歐元A (acc)股,1614268800,915724800.0,1614268800,歐元,-0.87,-0.45767,0,,[],"{""message"":""Token not found"",""status_code"":400}"
64,"B15,234",56.07,0,-0.84,,全球新興市場,新興市場股票,56.91,富蘭克林坦伯頓全球投資系列-新興國家基金美元A (acc)股,1614268800,989769600.0,1614268800,美元,-1.48,-2.85863,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
65,"B15,127",51.07,0,-1.02,,亞洲地區,亞洲股票(不含日本),52.09,富蘭克林坦伯頓全球投資系列-亞洲成長基金美元A (acc)股,1614268800,989769600.0,1614268800,美元,-1.96,-2.51956,0,,[],"{""message"":""Token not found"",""status_code"":400}"
66,"B09,007",58.83,1,-3.48,B09007,全球市場,產業股票 - 天然資源,62.31,貝萊德世界礦業基金 A2,1614268800,859132800.0,1614268800,美元,-5.58,4.53092,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09007,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
67,"B15,054",24.47,0,-0.15,,新興歐洲,新興市場股票,24.62,富蘭克林坦伯頓全球投資系列-東歐基金歐元A (acc)股,1614268800,879091200.0,1614268800,歐元,-0.61,2.17119,0,,[],"{""message"":""Token not found"",""status_code"":400}"
68,"B15,117",55.37,0,-1.27,,拉丁美洲,拉丁美洲股票,56.64,富蘭克林坦伯頓全球投資系列-拉丁美洲基金美元A (acc)股,1614268800,989769600.0,1614268800,美元,-2.24,-7.1129,0,,[],"{""message"":""Token not found"",""status_code"":400}"
69,"B15,110",45.18,0,-0.94,,中國/大中華,大中華股票,46.12,富蘭克林坦伯頓全球投資系列-大中華基金美元A (acc)股,1614268800,778348800.0,1614268800,美元,-2.04,-4.56274,0,,[],"{""message"":""Token not found"",""status_code"":400}"
70,"B15,046",8.89,0,0.04,,美國,美國債券,8.85,富蘭克林坦伯頓全球投資系列-美國政府基金美元A (Mdis)股,1614268800,667670400.0,1614268800,美元,0.45,-0.42568,0,,[],"{""message"":""Token not found"",""status_code"":400}"
71,"B15,100",20.9,0,-0.02,,美國,高收益債,20.92,富蘭克林坦伯頓全球投資系列-公司債基金美元A (acc)股,1614268800,994003200.0,1614268800,美元,-0.1,0.0,0,,[],"{""message"":""Token not found"",""status_code"":400}"
72,"B15,108",10.88,0,-0.1,,全球市場,股債混合(平衡型),10.98,富蘭克林坦伯頓全球投資系列-穩定月收益基金美元A (Mdis)股,1614268800,930758400.0,1614268800,美元,-0.91,0.87499,0,,[],"{""message"":""Token not found"",""status_code"":400}"
73,"B15,050",9.92,0,-0.07,,全球新興市場,新興市場債,9.99,富蘭克林坦伯頓全球投資系列-新興國家固定收益基金美元A (Qdis)股,1614268800,678643200.0,1614268800,美元,-0.7,-0.30151,0,,[],"{""message"":""Token not found"",""status_code"":400}"
74,"B15,044",9.78,0,0.0,,美國,貨幣市場 - 美元,9.78,富蘭克林坦伯頓全球投資系列-美元短期票券基金美元A (Mdis)股,1614268800,770400000.0,1614268800,美元,0.0,0.0,0,,[],"{""message"":""Token not found"",""status_code"":400}"
75,"B09,179",26.99,1,0.01,B09179,全球市場,全球債券,26.98,貝萊德環球政府債券基金 Hedged A2 歐元,1614268800,615139200.0,1614268800,歐元,0.04,-2.35166,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09179,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
76,"B09,012",32.14,1,0.01,B09012,全球市場,全球債券,32.13,貝萊德環球政府債券基金 A2 美元,1614268800,547833600.0,1614268800,美元,0.03,-2.33971,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09012,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
77,"B09,190",18.22,1,-0.08,B09190,全球市場,高收益債,18.3,貝萊德環球高收益債券基金 Hedged A2 歐元,1614268800,1053014400.0,1614268800,歐元,-0.44,0.16493,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09190,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}, {'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
78,"B09,078",30.75,1,0.03,B09078,歐洲(含歐元區),歐元債券,30.72,貝萊德歐元優質債券基金A2,1614268800,765043200.0,1614268800,歐元,0.1,-2.07006,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B09078,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別單筆申購0手續費', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}, {'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星５星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
79,"B09,009",158.2588,2,-0.0006,B09009,美國,貨幣市場 - 美元,158.2594,貝萊德美元儲備基金 A2 美元,1614268800,754588800.0,1614268800,美元,0.0,-0.00133,0,,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
80,"B56,003",183.47,0,1.44,,亞洲地區,亞洲股票,182.03,荷寶亞太優越股票基金 D 歐元,1614268800,892742400.0,1614268800,歐元,0.79,1.97877,0,,[],"{""message"":""Token not found"",""status_code"":400}"
81,"B14,024",77.95,1,-0.76,B14024,美國,美國大型股(增長型),78.71,富達基金-美國成長基金,1614268800,867600000.0,1614297600,美元,-0.97,3.42311,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B14024,[],"{""message"":""Token not found"",""status_code"":400}"
82,"B14,018",34.83,1,-0.42,B14018,亞洲地區,亞洲股票(不含日本),35.25,富達基金-東協基金,1614268800,654710400.0,1614297600,美元,-1.19,1.10305,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B14018,[],"{""message"":""Token not found"",""status_code"":400}"
83,"B05,018",11.9131,1,-0.3701,B05018,全球市場,產業股票 - 科技,12.2832,安本標準 - 環球創新股票基金 A 累積 美元,1614268800,950544000.0,1614268800,美元,-3.01,-2.46117,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B05018,[],"{""message"":""Token not found"",""status_code"":400}"
84,"B05,013",41.281,1,-0.6752,B05013,美國,美國大型股(增長型),41.9562,安本標準 - 美國焦點股票基金 A 累積 美元,1614268800,820512000.0,1614268800,美元,-1.61,0.13608,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B05013,[],"{""message"":""Token not found"",""status_code"":400}"
85,"B05,019",95.0019,2,-3.8455,B05019,全球新興市場,新興市場股票,98.8474,安本標準 - 新興市場股票基金 A 累積 美元,1614268800,997804800.0,1614268800,美元,-3.89,-4.84909,0,,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
86,"B05,004",116.4271,1,-4.6145,B05004,亞洲地區,亞洲股票(不含日本),121.0416,安本標準 - 亞太股票基金 A 累積 美元,1614268800,577987200.0,1614268800,美元,-3.81,-4.38448,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B05004,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
87,"B05,002",69.4448,1,-0.9693,B05002,歐洲(含歐元區),歐洲股票,70.4141,安本標準 - 歐洲股票基金 A 累積 歐元,1614268800,728236800.0,1614268800,歐元,-1.38,-1.30635,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B05002,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星５星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
88,"B05,016",25.2799,1,-0.6173,B05016,全球市場,全球股票,25.8972,安本標準 - 世界股票基金 A 累積 美元,1614268800,728496000.0,1614268800,美元,-2.38,-0.66017,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B05016,[],"{""message"":""Token not found"",""status_code"":400}"
89,"B05,003",576.7437,1,-21.7745,B05003,日本,日本股票,598.5182,安本標準 - 日本股票基金 A 累積 日圓,1614268800,577987200.0,1614268800,日圓,-3.64,-4.0267,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B05003,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
90,"B05,014",28.4808,1,-0.3804,B05014,英國,英國股票,28.8612,安本標準 - 英國股票基金 A 累積 英鎊,1614268800,577900800.0,1614268800,英鎊,-1.32,-2.63574,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B05014,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星４星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
91,"B05,001",16.8427,1,-0.1234,B05001,全球新興市場,新興市場債,16.9661,安本標準 - 新興市場債券基金 A 月配息 美元,1614268800,997804800.0,1614268800,美元,-0.73,-1.79765,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B05001,"[{'promoteName': '2021債券、平衡、股票月配級別申購0手續費', 'promoteDescription': '2021債券、平衡、股票月配級別定期定額申購0手續費，優惠期過後手續費率0.3%', 'startAt': 1609344000, 'endAt': 1640880000, 'handlingFeePercent': None, 'iconName': '０手續費', 'iconSymbol': '＄', 'darkColor': '#FFB43E', 'lightColor': '#FFD086'}]","{""message"":""Token not found"",""status_code"":400}"
92,"B05,011",50.2997,1,-0.9587,B05011,澳洲/大洋洲,紐澳股票,51.2584,安本標準 - 澳洲股票基金 A 累積 澳幣,1614268800,577987200.0,1614268800,澳元,-1.87,-3.15564,0,https://www.anuefund.com/Redr/Redr.aspx?FundID=B05011,"[{'promoteName': '晨星評等', 'promoteDescription': '基金的報酬、風險及費用三個面向發展出的晨星星等評級，評級結果由最高5顆星到最低1顆星', 'startAt': 1556640000, 'endAt': 2524492800, 'handlingFeePercent': None, 'iconName': '晨星５星', 'iconSymbol': '★', 'darkColor': '#54B5C6', 'lightColor': '#70D0E1'}]","{""message"":""Token not found"",""status_code"":400}"
